K,germ_band_push,seed,seed_std,seed_max,noise_scale,noise_scale_std,noise_scale_max,dt,dt_std,dt_max,t_final,t_final_std,t_final_max,t_at_final,t_at_final_std,t_at_final_max,nb_folds_at_final,nb_folds_at_final_std,nb_folds_at_final_max,avg_depth_at_final,avg_depth_at_final_std,avg_depth_at_final_max,max_depth_at_final,max_depth_at_final_std,max_depth_at_final_max,CF_area_of_influence_ref_at_final,CF_area_of_influence_ref_at_final_std,CF_area_of_influence_ref_at_final_max,CF_area_of_influence_current_at_final,CF_area_of_influence_current_at_final_std,CF_area_of_influence_current_at_final_max,t_at_maxBendEnergy,t_at_maxBendEnergy_std,t_at_maxBendEnergy_max,nb_folds_at_maxBendEnergy,nb_folds_at_maxBendEnergy_std,nb_folds_at_maxBendEnergy_max,avg_depth_at_maxBendEnergy,avg_depth_at_maxBendEnergy_std,avg_depth_at_maxBendEnergy_max,max_depth_at_maxBendEnergy,max_depth_at_maxBendEnergy_std,max_depth_at_maxBendEnergy_max,CF_area_of_influence_ref_at_maxBendEnergy,CF_area_of_influence_ref_at_maxBendEnergy_std,CF_area_of_influence_ref_at_maxBendEnergy_max,CF_area_of_influence_current_at_maxBendEnergy,CF_area_of_influence_current_at_maxBendEnergy_std,CF_area_of_influence_current_at_maxBendEnergy_max
5.9999999999999995e-05,0.0,812.35,479.43917620925646,1592,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.15,0.36634754853252327,2,0.10508618856667717,0.005950748981957463,0.12309466435937688,0.3886677223217687,0.015791593399737493,0.3975397795612868,0,0.0,0,0,0.0,0,47.75000000427673,16.89557712782968,100.00000002054183,1.2,0.41039134083406165,2,0.021517638096213036,0.00556294991925632,0.03787253907889254,0.19582981530388555,0.027767581370195766,0.2301838491512178,0,0.0,0,0,0.0,0
5.9999999999999995e-05,0.05,843.1578947368421,466.3932845854802,1590,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.263157894736842,0.452413928358864,2,0.1107555976690172,0.009931931636510618,0.13384794760882288,0.3908702350102972,0.009244041244406264,0.39875483780053683,0,0.0,0,0,0.0,0,29.210526316872233,16.267141209604578,65.00000000943237,1.263157894736842,0.452413928358864,2,0.019337480286684795,0.008774567947384591,0.03780885017016775,0.17488655654980723,0.02790952041195896,0.2234136685168388,0,0.0,0,0,0.0,0
5.9999999999999995e-05,0.1,821.3157894736842,484.9447909735681,1589,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.368421052631579,0.4955946277833521,2,0.11681685123620329,0.014454010123047447,0.14755238191777748,0.39273245835177517,0.0040299345226174395,0.39870968013653435,0,0.0,0,0,0.0,0,36.052631580612534,14.39318389957888,60.000000007845294,1.7894736842105263,0.7132825035177586,3,0.026862696453093794,0.01162537533900088,0.04579342688709869,0.19839564424595724,0.0411802551276754,0.2721833281568984,0,0.0,0,0,0.0,0
5.9999999999999995e-05,0.15,852.6315789473684,450.52034243457695,1588,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.263157894736842,0.452413928358864,2,0.11557706075801534,0.016070386543168117,0.16181057562400408,0.390439937354324,0.005067293901833929,0.3985109311134513,0,0.0,0,0,0.0,0,22.89473684185645,8.385799749562068,45.0000000030841,1.736842105263158,0.7334928056269079,3,0.0226374244346269,0.009010676471115626,0.03887423855372421,0.18770944017031718,0.03686543671208311,0.2572103311797059,0,0.0,0,0,0.0,0
5.9999999999999995e-05,0.2,814.55,471.1559664663519,1587,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.55,0.5104177855340404,2,0.12974637788614604,0.018849221825554808,0.16243144955123714,0.39006063102101496,0.007138171577677455,0.3990725765707248,0,0.0,0,0,0.0,0,27.000000000283876,13.11888955667689,60.000000007845294,2.35,0.8127277008872489,4,0.03017902279598616,0.012873349375683045,0.05785409980042651,0.1935587984120259,0.040954195516250694,0.27942184917886004,0,0.0,0,0,0.0,0
5.9999999999999995e-05,0.25,853.9444444444445,480.7416417825596,1586,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.2777777777777777,0.4608885989624768,2,0.12729378853712248,0.016938693314889126,0.17483768594769541,0.39358352146467124,0.0039008418886604507,0.3991331683138158,0,0.0,0,0,0.0,0,23.888888889476075,14.808141200353772,55.00000000625823,1.8333333333333333,0.7071067811865476,3,0.026256750019513744,0.013836066367202646,0.05569279831243093,0.1880089941566777,0.048169506866012395,0.27366409264669067,0,0.0,0,0,0.0,0
5.9999999999999995e-05,0.3,896.3529411764706,463.2292819404434,1585,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,1.2941176470588236,0.46966821831386213,2,0.1291743867597878,0.01626296895822301,0.1595192749439499,0.38808634343288506,0.011029585897682145,0.39859761598027826,0,0.0,0,0,0.0,0,24.411764707091788,19.91249238752528,75.00000001260649,2.0,0.6123724356957946,3,0.02868304615931358,0.01715940155291978,0.06390230048854474,0.19302514109209518,0.04249027196107257,0.2831433155219223,0,0.0,0,0,0.0,0
5.9999999999999995e-05,0.35,848.7368421052631,469.41048633191247,1591,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.263157894736842,0.4524139283588641,2,0.1360873369114629,0.023625032951569095,0.17289373114887377,0.38356076782755794,0.017439679160258084,0.39990502501862757,0,0.0,0,0,0.0,0,24.473684210759984,13.833808912886198,55.00000000625823,1.9473684210526316,0.5242650104380329,3,0.030300005942444426,0.015597435284059727,0.061385526196522405,0.1959163363372122,0.048404699198466225,0.2876419201543054,0,0.0,0,0,0.0,0
5.9999999999999995e-05,0.4,873.5,468.76223121297295,1600,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.5,0.8574929257125442,4,0.11721523150825115,0.02681265236654484,0.1686192123401668,0.3460371693393057,0.0655853339572067,0.39845295552675597,0,0.0,0,0,0.0,0,26.944444446060718,23.710191961502662,100.00000002054183,2.1666666666666665,0.6183469424008423,3,0.028925022433132688,0.016595206370241172,0.06889470349590215,0.18271049397197198,0.030674377771370363,0.24555201290376116,0,0.0,0,0,0.0,0
7e-05,0.0,835.5263157894736,477.955875278723,1609,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.0,0.0,1,0.10417795134768772,0.004429502841104322,0.10987349095904256,0.3911706818503744,0.004434347718402155,0.3989893990557468,0,0.0,0,0,0.0,0,55.78947369101852,30.833926035076118,155.0000000379996,1.2105263157894737,0.4188539082916955,2,0.020348800043941094,0.004844927005189792,0.031233793634716258,0.19345893970589922,0.02382711223378525,0.2358058758832161,0,0.0,0,0,0.0,0
7e-05,0.05,848.421052631579,472.7221777216947,1608,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.0526315789473684,0.22941573387056177,2,0.10749237371854753,0.007747198198737317,0.13403480873840984,0.3898919795650773,0.009483109942290503,0.39744892066661675,0,0.0,0,0,0.0,0,48.94736842568885,18.148993501147103,90.00000001736771,1.263157894736842,0.45241392835886407,2,0.023508712396603192,0.007267923975505894,0.04388363691516249,0.20487503745519972,0.03389104656945916,0.2650093559426661,0,0.0,0,0,0.0,0
7e-05,0.1,811.05,474.134721582934,1607,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.3,0.4701623459816272,2,0.1155564726217539,0.011017874288254615,0.14584182168195456,0.3925165483235903,0.003922163557911602,0.3988800037926044,0,0.0,0,0,0.0,0,36.500000001309786,13.58210897855233,70.00000001101944,1.35,0.5871429486123998,3,0.022991491575362136,0.006946166321343521,0.042342083546608,0.20049682686195075,0.018769564763313023,0.2347326824351156,0,0.0,0,0,0.0,0
7e-05,0.15,838.8888888888889,493.01018828380614,1606,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.1666666666666667,0.3834824944236852,2,0.11801318322031396,0.011269905112906226,0.14803923034072494,0.39159108742084014,0.006259712763459889,0.3993471244859655,0,0.0,0,0,0.0,0,28.888888888714405,8.498365856876669,45.0000000030841,1.2777777777777777,0.46088859896247675,2,0.021307014380922404,0.006525692792531617,0.034903254559919744,0.1971269582561997,0.027356215487555655,0.250882641984956,0,0.0,0,0,0.0,0
7e-05,0.2,818.5263157894736,488.5957620707022,1605,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.2105263157894737,0.41885390829169555,2,0.12230805257726804,0.01695894457156222,0.1686137985087455,0.3927865703919933,0.0046123027175437314,0.3996669219627143,0,0.0,0,0,0.0,0,32.894736843291625,15.751171870895124,75.00000001260649,1.4736842105263157,0.611775290321498,3,0.02478690281501946,0.014862393894282566,0.06727926546729837,0.1997679129489437,0.04177911550201689,0.2952858648349978,0,0.0,0,0,0.0,0
7e-05,0.25,810.55,476.694150538786,1604,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.3,0.47016234598162715,2,0.12899223382864494,0.02012685718843701,0.17220401482143094,0.3916532871097954,0.003493762056670741,0.3994135971348366,0,0.0,0,0,0.0,0,31.750000001649482,20.083706414120336,85.00000001578064,1.6,0.6805570473787206,3,0.028594302698254342,0.019169326263240357,0.0716491796748855,0.1998763479822526,0.0475773076528716,0.2944504660211838,0,0.0,0,0,0.0,0
7e-05,0.3,837.9473684210526,472.01794618474815,1603,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.368421052631579,0.4955946277833521,2,0.12268008983213886,0.022897988168960094,0.1766268671093427,0.38535479944421097,0.020946455864300193,0.39915496847716303,0,0.0,0,0,0.0,0,31.315789475528703,21.333470398664076,75.00000001260649,1.631578947368421,0.5972647203701474,3,0.026156233671919504,0.0187817058621362,0.06326359158221319,0.19397396744924392,0.04963573577611215,0.2947388482174387,0,0.0,0,0,0.0,0
7e-05,0.35,808.45,474.5866317677223,1584,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.3,0.47016234598162726,2,0.11356309910818747,0.029309651415603075,0.16516803828840282,0.35396603373227103,0.06064926313479253,0.39690993151391,0,0.0,0,0,0.0,0,29.500000001361627,20.319811441677167,80.00000001419356,1.4,0.5982430416161187,3,0.02250487131662449,0.016074966640157205,0.06102869886827262,0.18658821368290424,0.04207681964234157,0.27308037492476755,0,0.0,0,0,0.0,0
7e-05,0.4,816.45,480.4778843697398,1618,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.5,0.6882472016116853,3,0.10451774232148796,0.02718915397894111,0.14500136377864778,0.32555642819778713,0.07481613578349593,0.39550225161001473,0,0.0,0,0,0.0,0,35.250000003133465,25.979495969170397,105.00000002212893,1.4,0.5026246899500346,2,0.023767833855437744,0.01714519764537511,0.05582881230157321,0.17376082006714377,0.04120513067287652,0.23169412722102706,0,0.0,0,0,0.0,0
8e-05,0.0,835.3333333333334,490.37332717022855,1555,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.0555555555555556,0.2357022603955158,2,0.10761953424442855,0.005050584094392155,0.12596408848754773,0.3923786425396225,0.011741389609058718,0.39897671639083143,0,0.0,0,0,0.0,0,103.61111113283864,60.991936698425114,225.00000006021855,1.0555555555555556,0.2357022603955158,2,0.022425416553465752,0.004936801673205746,0.038096951229264944,0.20449392129074673,0.015839718941808693,0.2339127841414545,0,0.0,0,0,0.0,0
8e-05,0.05,878.5882352941177,484.12796072210205,1553,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,1.0588235294117647,0.24253562503633297,2,0.1122165533478338,0.00901644376511791,0.14618056287367884,0.3922973223778212,0.003524711476620616,0.39856973886473135,0,0.0,0,0,0.0,0,80.88235295094799,58.636467272337974,284.99999999684036,1.0588235294117647,0.24253562503633297,2,0.023393500056941463,0.00445468799976782,0.0329515932145553,0.21409421869987064,0.020763700928693958,0.25251049959348176,0,0.0,0,0,0.0,0
8e-05,0.1,890.2941176470588,458.41271861526184,1552,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,1.1764705882352942,0.3929526239966878,2,0.11706394115835142,0.012785361500873602,0.15433353286639165,0.39228830806411996,0.004389311020165292,0.3970976398847777,0,0.0,0,0,0.0,0,61.470588243648,26.026711400205425,135.0000000316513,1.1764705882352942,0.3929526239966878,2,0.024866935081965302,0.008111752061494549,0.04674692647224822,0.21372681615675845,0.02517517425392609,0.24983573823490107,0,0.0,0,0,0.0,0
8e-05,0.15,850.2222222222222,486.14226380103463,1551,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.0,0.0,1,0.11268295150141408,0.006241732935515385,0.11851987287692177,0.3895751422457513,0.005475783941840742,0.39939825445207716,0,0.0,0,0,0.0,0,45.555555559250216,20.714366212255367,110.000000023716,1.1111111111111112,0.32338083338177737,2,0.018758395971028463,0.0041749828032024,0.026635318100570737,0.19138069790498355,0.023823157095300012,0.23756344931316775,0,0.0,0,0,0.0,0
8e-05,0.2,856.7222222222222,477.7317491888168,1550,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.1111111111111112,0.32338083338177737,2,0.12061658187217082,0.015927551047249244,0.16618089084371654,0.39098605242578943,0.004108943540453324,0.3969659422728306,0,0.0,0,0,0.0,0,40.555555558235525,19.76991839674145,100.00000002054183,1.1666666666666667,0.3834824944236852,2,0.020261355312519706,0.007086603049193784,0.04322198926275519,0.19993533762227075,0.02325888561756625,0.2577018540386736,0,0.0,0,0,0.0,0
8e-05,0.25,876.3888888888889,454.45288876249333,1549,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.0555555555555556,0.23570226039551584,2,0.12069218471424868,0.008744322950860172,0.134334444261024,0.39314894227355607,0.003220270194129376,0.3989508444117712,0,0.0,0,0,0.0,0,48.055555561109564,30.589256527112042,105.00000002212893,1.1666666666666667,0.3834824944236852,2,0.020533866992789557,0.012777293171317827,0.06488727722659336,0.19550868815886394,0.038980631457349216,0.3105829256739206,0,0.0,0,0,0.0,0
8e-05,0.3,806.7,482.1458722267185,1548,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.1,0.30779350562554625,2,0.11392486699668217,0.02238730120003559,0.146026969022254,0.37584729111483806,0.036048841572745544,0.3996911104639184,0,0.0,0,0,0.0,0,44.750000005012026,32.09668781911822,115.00000002530304,1.25,0.4442616583193192,2,0.02106504696023747,0.015693893815838845,0.06822184610858241,0.18513564885732609,0.044029288595284405,0.28144264690458626,0,0.0,0,0,0.0,0
8e-05,0.35,846.8333333333334,490.925446598205,1554,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.0555555555555556,0.2357022603955158,2,0.1093492384815479,0.02527852271648943,0.13561078551322128,0.3603893207994461,0.05855737126112054,0.39825916104480824,0,0.0,0,0,0.0,0,52.22222222880273,35.23960933474522,140.00000003323842,1.1111111111111112,0.32338083338177737,2,0.015987528049865044,0.008391105143278682,0.036948956439973736,0.1748162869552533,0.037155390459265275,0.2452418592466384,0,0.0,0,0,0.0,0
8e-05,0.4,851.1666666666666,492.82096140484936,1563,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.9444444444444444,0.7253576985527025,3,0.08106526824580357,0.034846921672866876,0.13277523257841006,0.26881925729794026,0.08082920241201805,0.3947538861215258,0,0.0,0,0,0.0,0,55.00000000835038,51.677734439647885,210.0000000554573,1.1111111111111112,0.3233808333817773,2,0.01664160474400568,0.014769366956435154,0.05878892359705579,0.16192879489474524,0.04185068616131139,0.25141720675046614,0,0.0,0,0,0.0,0
9e-05,0.0,858.4705882352941,492.8536950311749,1572,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,1.0,0.0,1,0.104453582909392,0.003516016053217219,0.10920272026687704,0.39321155296836013,0.003759904397145119,0.3995890535596536,0,0.0,0,0,0.0,0,249.99999993624374,125.24975033601856,499.9999994540177,1.0,0.0,1,0.02307436249454581,0.00314596793773974,0.029704388880811363,0.21240761076562492,0.016537043765557608,0.24419314080317836,0,0.0,0,0,0.0,0
9e-05,0.05,877.4117647058823,473.5231064614917,1571,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,1.0,0.0,1,0.1102273784754846,0.003576823751043001,0.1152899023419219,0.39282631161954695,0.002946249787237485,0.39728671240484,0,0.0,0,0,0.0,0,133.82352943238445,71.64429084568309,319.9999999084739,1.0,0.0,1,0.021906963944521594,0.004718414135490021,0.030858408096085133,0.20955360384533672,0.027630239735136845,0.25506136986322464,0,0.0,0,0,0.0,0
9e-05,0.1,841.0555555555555,484.84363425046905,1570,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.0,0.0,1,0.113288071460738,0.0021780917811079718,0.11605520219736462,0.3922366854504704,0.0033533965447980862,0.39798724073530506,0,0.0,0,0,0.0,0,106.66666668936408,67.30090465643734,255.000000069741,1.0,0.0,1,0.02188215322937503,0.004594717695992986,0.03377529393483355,0.21274656586131657,0.024313279645478005,0.2690194088176329,0,0.0,0,0,0.0,0
9e-05,0.15,914.375,460.28655929395404,1569,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.999998191639,0.0,999.999998191639,1.0625,0.25000000000000006,2,0.11274191641004921,0.006948478413713561,0.13044560889747728,0.3935320066870544,0.0057046449205275344,0.3994387974023761,0,0.0,0,0,0.0,0,154.0624999770394,125.80697838976512,449.99999958025535,1.0625,0.25000000000000006,2,0.021995435521249756,0.004683422306496423,0.035077427713920174,0.2103800948148145,0.017857967094354034,0.23622242630289134,0,0.0,0,0,0.0,0
9e-05,0.2,840.8421052631579,463.54470755951115,1568,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.0,0.0,1,0.1168330867293219,0.004579458903687673,0.12269357163668924,0.392623981026612,0.004642501818566213,0.3988260370546828,0,0.0,0,0,0.0,0,83.94736843663004,42.73883700193298,230.00000006180562,1.0526315789473684,0.22941573387056177,2,0.017691218704080917,0.006049144175198574,0.03920595157805093,0.1881770172429989,0.022798038919155425,0.23220364283098194,0,0.0,0,0,0.0,0
9e-05,0.25,901.9375,477.2594638488936,1567,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.999998191639,0.0,999.999998191639,1.0,0.0,1,0.12066874932100571,0.0072116959982453325,0.13075369093893122,0.39385027058016425,0.002765553192826008,0.39744872583957075,0,0.0,0,0,0.0,0,77.8124999676026,120.69201491765516,519.9999994035225,1.125,0.3415650255319866,2,0.018070185675504925,0.003445382273873846,0.024764895469747656,0.18865765144764546,0.01950326103620437,0.21420643139784226,0,0.0,0,0,0.0,0
9e-05,0.3,856.5,469.8930103507293,1566,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916392,0.0,999.999998191639,1.0555555555555556,0.23570226039551584,2,0.11963488913373722,0.014909575811942515,0.15058379845636718,0.3922951805753678,0.00869536403696474,0.3991916487211087,0,0.0,0,0,0.0,0,73.05555556801856,45.34634330259731,200.00000005228318,1.1111111111111112,0.3233808333817773,2,0.017823743046257553,0.011918600529208258,0.05244267259755528,0.17945315584622099,0.030992130489170464,0.26787219283308744,0,0.0,0,0,0.0,0
9e-05,0.35,862.5294117647059,491.0827473103513,1546,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,1.2352941176470589,0.562295714538387,3,0.09050104821089698,0.030789006981689702,0.1314959977850325,0.3203001414742387,0.0850321396827764,0.3994993762768577,0,0.0,0,0,0.0,0,107.35294118208435,98.31578024510752,319.9999999084739,1.0,0.0,1,0.014021882465957092,0.004351371636521452,0.022719364056904987,0.16980725436817798,0.028279081144338143,0.21933025829317374,0,0.0,0,0,0.0,0
9e-05,0.4,810.5,476.52983559324616,1610,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,1.25,0.638666373658505,2,0.07776806217466906,0.04376415463588277,0.13448342025394894,0.27059273667516714,0.12637933008805932,0.396143768204794,0,0.0,0,0,0.0,0,220.24999976481257,318.14625423270166,999.999998191639,0.95,0.3940344628262062,2,0.013285329282484281,0.006888646005012891,0.03220044425764337,0.15566852826263516,0.060027694192225915,0.24039344196493298,0,0.0,0,0,0.0,0
0.0001,0.0,847.0526315789474,462.9294971140267,1574,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916393,0.0,999.999998191639,0.8947368421052632,0.3153017676423058,1,0.07763080479182555,0.03299437129756883,0.11099688461276308,0.3406759577159758,0.1216949898697998,0.3980608409173466,0,0.0,0,0,0.0,0,623.6842096016437,306.04484947742696,999.999998191639,0.8947368421052632,0.3153017676423058,1,0.023570237811065126,0.00866251869630414,0.0310743085879961,0.20400279755212902,0.072823640883545,0.25132858047390333,0,0.0,0,0,0.0,0
0.0001,0.05,957.2666666666667,450.1156147776554,1575,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.999998191639,0.0,999.999998191639,0.8666666666666667,0.35186577527449836,1,0.0921606713203283,0.03779928625108869,0.11572735056705694,0.3414430684294656,0.13771438229575753,0.39947655257981185,0,0.0,0,0,0.0,0,428.3333328608578,300.295488753636,999.999998191639,0.8666666666666667,0.35186577527449836,1,0.018739347473417284,0.007705963305401371,0.024325238300004066,0.1810103045642188,0.0735783591600912,0.22325812399769998,0,0.0,0,0,0.0,0
0.0001,0.1,919.5882352941177,437.26823272785447,1576,1e-05,0.0,1e-05,1e-05,0.0,1e-05,1000.0,0.0,1000.0,999.9999981916391,0.0,999.999998191639,0.9411764705882353,0.24253562503633297,1,0.10310267331262543,0.02737911096397711,0.11701713304585883,0.3701106480268851,0.09476383469556919,0.39935657410954245,0,0.0,0,0,0.0,0,306.4705879448685,287.05816380538215,999.999998191639,0.9411764705882353,0.24253562503633297,1,0.021118161834149513,0.006252170623029339,0.02896669140414773,0.20314395850797126,0.05468207451810326,0.24971246813113784,0,0.0,0,0,0.0,0
